,Sentiment,Tweet
489,1.0,Stop all international flight up and down Seal all border touch with t b FlRrz Aw
490,1.0,What do you think of corona
491,1.0,So I live in a house with my brother and his and his flu like but test t
492,0.0,be not attractive hence less of transmission through t n dPd BCNY
493,1.0,Cliff Sims virus Corona virus covid covid only one virus that WHO by many t
494,1.0,Corona virus in real time t R JdiGwUfa
495,0.0,everyone until they send to help w corona oh wait they still hate even then
496,1.0,Just saw s story and they be drink tequila honey and lemon and convince that be the cure to the corona
497,1.0,ip legend serious disaster t xOqlbId c
498,0.0,I have work with a number of in the past days that be COVID test and be run production
499,1.0,AKSingh will be able to defeat Corona to a great extent with the Modi Mantra Come let us overcome this
500,1.0,t awesome graphic of the purpose behind via COVID
501,1.0,Did you know the name of the kingdom live in during her quarantine in a tower be CORONA t TpJ REWEel
502,1.0,CORONA all from CHINA ENOUGH IS ENOUGH The must be accountable This communist
503,1.0,early of to postpone in to Wonder how that will look like if
504,1.0,the find a banana chip stick in the comforter I want to blame it on corona but
505,1.0,Corona get us move like in high school Who all night till the phone get hot
506,1.0,The one and only competent health minister ever have Have see her work tirelessly for polio
507,1.0,OUT NOW t YKF VMms M SHARE REPOST LISTEN QUARANTINE MUSIC F K CORONA VIRUS
508,0.0,
509,0.0,Corona be work overtime not more than Tucker She be the queen of and media
510,1.0,Thanks for it s important that this kind of everyday violence be and make visible
511,0.0,MichaelBoateng out here to stop the spread of corona virus How can you not love this Nation t
512,1.0,President Trump deliberately insert the word and cross out in for his pandemic press
513,1.0,craig aba They think this be musiimeoscar should we tell them
514,1.0,Masjid Al t rbUJwIeJG
515,1.0,yousafameer CommissionerMu Everything be be work out We have clinical and t dgE zLETmP
516,1.0,Masokiss OUT NOW t YKF VMms M SHARE REPOST LISTEN QUARANTINE MUSIC F K CORONA VIRUS
517,1.0,BandXan Man this corona it feel amaze outside
518,1.0,janelkz t qEB pxdw
519,1.0,But she to public all be well and no cause for corona virus panic
520,1.0,I t expect this one at all but damn thank you so much RobinR for the gift Caught me
521,1.0,Kugel FFBE w
522,1.0,Sander s current for embody the kind of sweep agenda that could make this
523,0.0,in your empty speech you say people have become complacent in deal with Corona However truth be
524,0.0,Corona you do out here Me t lU s wG V
525,1.0,shanalawrence Corona baby you have all winter d you have to get crazy when the weather nice
526,1.0,he t all about corona and m love it
527,1.0,lead in precautionary against Corona Virus Every expose part be and
528,1.0,ryokarin
529,1.0,On the real note the corona better leave both my alone
530,1.0,your crush a higher chance of catch the corona virus than for you
531,0.0,elfira loy selfish heartless corona
532,1.0,t JAWS YC iY
533,0.0,honestly be see a lot of this lately and it t surprise me at this point This flu season t zTsGFxDE l
534,1.0,I be genuinely embarrass that my generation be full of so many small mind uneducated and self absorb people t
535,0.0,a a Home Office para de
536,1.0,Have you every member on Trump s corona task force must make two obligatory to Dear Leader before
537,1.0,Koronavir s n ilk g n nden l
538,1.0,ida v e Awe Thank you for our effort As of tonight out of work have out almost
539,1.0,I dont know how we be able to cope up with this crisis when this corona curve will get steep with passage of t
540,0.0,all when the corona be all over we should olive garden or
541,1.0,they flu under this post t rKloBLKi
542,1.0,Despite be hotbed for infectious do remarkably well against COVID World be our
543,1.0,College I hope this virus t effect College Also College t yu G xEyH
544,1.0,Amid all this Corona madness This be the thing I have read this week t Uh xpMuLF
545,1.0,brobert Corona t Trump s fault t s t Bush s and only a handful of of herpes be s
546,1.0,National President e Hind s Message on Covid or Novel Corona Virus
547,1.0,KapilMishra IND We be bless to have a leader like be definitely in hand
548,0.0,This our about China the Corona death China be unreliable selfish Cruel Country
549,1.0,Out here spread love t gqnYy LYh
550,1.0,s monologue video on Corona Stop Karo Na a up from all COVID t UIZ CC
551,1.0,A doctor be die because him Our wont test him for corona since there be no travel t jxDH jaEay
552,0.0,ella slp Y ya hoy Q creen t N XMklpzC
553,0.0,aoi hsmt t Y P vrQKYF
554,1.0,Heartfelt to the of those who have to the epidemic earnest for early recovery
555,1.0,Corona at A ejandro house tomorrow
556,1.0,See the full story just add on Join the fun t yvbhp A pg t I xjG kk
557,1.0,Trump in his distinctive Sharpie script cross out and write in Eagle eye get
558,1.0,t
559,1.0,lauraflauta Once corona be over day
560,0.0,At this point I to test for corona like I should have be in the first place but It be very difficult to get
561,1.0,If be the cure for the Corona Virus would you risk it
562,1.0,Aku peach
563,0.0,m in firm belief that we all have Corona already
564,1.0,eu de me de t C FKdUZYz
565,1.0,Between the record here sell M of stock after an intelligence brief a week before the Corona
566,1.0,m
567,1.0,Corona be a convenient excuse for the of the economic political social that be in place
568,1.0,be this or post corona t AZA G YYUz
569,1.0,I be honest this corona inspire spring break be get me so much more for Dude it s t Z vTLCo n
570,0.0,Here be my corona saga Woke up yesterday with fever dry cough and my chest hurt I have severe lung damage from a
571,1.0,my boy t nNgsdq Tl
572,1.0,Map of the Soul de BTS twt de a s
573,1.0,How will and people fight and protect from this type corona virus government t iXum LBSIQ
574,1.0,karukar
575,1.0,Some people think this be for fun but it s wait when you rest positive t eU JyPzsqB
576,1.0,i t worry bout corona I get me a big thing s
577,1.0,Indeed Agreed It be inter connect On a different note my maid do not have money to purchase t lT Yu XNjP
578,1.0,m of the corona
579,1.0,he first guy look like he beat his t nRDC q xZr
580,1.0,KhelMcAustin na Boring Quarantine t At M FY YM
581,1.0,swelder Did you know the name of the kingdom live in during her quarantine in a tower be CORONA t
582,1.0,what would happen if you be because of the corona virus and down and saw me super tiny like
583,1.0,What Will Be Result Of This Curfew On As Corona Virus Life At One Place be Curfew be For
584,1.0,thanhtrung g virus Corona virus covid covid only one virus that WHO by t
585,1.0,I need to get my glass and I cant see anything Thanks Corona I just love you
586,0.0,i really wholeheartedly say to my dad today that i may the naked band corona get me next level
587,1.0,AndreaBranda
588,0.0,I felt this I get a jeep to pay for and million other to pay t uHYmp awje
589,1.0,PatrickShiels Any work available anywhere in Not what type of work it be or how long the job be The place
590,1.0,page Anua
591,1.0,l o c o Let s forget Corona Virus for a second and watch this video secs of t EHuJPb mYA
592,1.0,This be the official WHO no you can just text and this service will provide you with t lP FlBIOqD
593,0.0,setia vandana Cancer or any other type of disease s like corona virus can be cure by take initiation form saint
594,1.0,PalwashaKhan Where be the damn dam fund Divert it for corona eradication Any accountability here
595,0.0,Everyone in this sick t Mf pWvi Bx
596,1.0,LET S AfterHours
597,1.0,
598,0.0,Just on me that this album cover be be what like after this corona virus down
599,1.0,
600,0.0,d psycho guru I just test positive to the corona virus m too weak to even feel sorry for myself but I intend to share my
601,1.0,I be
602,1.0,First my birthday meal then my birthday party then my birthday overall now my rest Corona you want to do me over
603,1.0,and get along after Corona prove itself to be a worthy pandemic to eat at the Big Table
604,1.0,a mano
605,1.0,Long over due to go
606,1.0,HOLY
607,0.0,lama ya
608,1.0,preach sis t Dz X MNy
609,1.0,daraprayoga panic mau panic
610,0.0,ATLBravesGirl all really out here make all of us young look like
611,1.0,Corona on Get relevant information by to Please share
612,1.0,If Corona during under Singh Lab scam Mask scam
613,1.0,TimothyNoah I just a cop what s since the send people home More domestic violence he say
614,1.0,Since the Corona Virus people stick inside for a while what about a giveaway I give two people a free month
615,1.0,si a en a un sex shop si para s as de la
616,0.0,All this go on and t nobody have no Corona virus clearance sale
617,1.0,Please A team of be look for to translate a survey on Corona into many
618,1.0,Damii aros be somewhere in the studio sing this your body dey kill person like Corona
619,0.0,This go though That gag be my dramatic ass t
620,1.0,if u have ever be in the blue bayou wave pool u be immune to the corona virus
621,1.0,maybe corona be do us a by these off the planet
622,1.0,Very soon the corona will attack the
623,0.0,PeterSweden Corona virus dead death rate dead death
624,1.0,mg b ID h Qt C p
625,0.0,be face one of the crises in her recent memory The spread of corona virus a serious threat
626,1.0,Mi y yo no en si
627,0.0,Meet the family behind the corona virus t AKB Xah
628,1.0,erikbandz Dear Corona Take all the who be and shorter
629,1.0,dear corona give me my life back sincerely everyone by ur
630,1.0,how to avoid corona virus b edition t ccK yX t
631,1.0,Ishatintimpool The battle between their and the corona would be biological warfare not see before on earth
632,0.0,corona I miss my t pTqSfD e
633,0.0,stixreed The media be try to turn this into the end of the world Yes we should be take the corona virus serious but t
634,0.0,no cheer e o ce era t V c uLRJB
635,1.0,m with on fix the mess and then when everyone can pay attention rather than try to survive expose
636,0.0,I tell her I it here by my Not that it of this corona but still I do want t GQYRYl di
637,1.0,GOD GAVE tRUMP THE CORONA VIRUS TO RID US FROM THIS FOOL DUMP DICTATOR tRUMP AND BE TO GOD VOTE
638,0.0,this next will either fix corona or make it worse
639,0.0,Corona be get worse in my county
640,1.0,What if one day someone their corona
641,0.0,catturd Yes we prefer the US so let s make ourselves t MeD PoKIqe
642,1.0,hotwife The corona virus become a real pain in my ass I have to cancel my trip to visit my favorite bull but I
